연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,bus_id
LNG,서인천GT#4,150.0,2022-03-26,0:00,2022-03-26,23:59,
LNG,서인천GT#4,150.0,2022-04-30,0:00,2022-05-01,19:00,
LNG,서인천GT#4,150.0,2022-05-23,0:00,2022-07-15,23:59,
LNG,서인천GT#4,150.0,2022-10-22,0:00,2022-10-23,23:59,
LNG,서인천GT#5,150.0,2022-03-28,0:00,2022-06-20,23:59,
LNG,서인천GT#5,150.0,2022-10-29,0:00,2022-10-29,10:00,
LNG,서인천GT#5,150.0,2022-11-12,0:00,2022-11-13,18:00,
LNG,서인천GT#6,150.0,2022-04-11,0:00,2022-07-07,23:59,
LNG,서인천GT#6,150.0,2022-09-17,0:00,2022-09-18,16:00,
LNG,서인천GT#6,150.0,2022-10-29,0:00,2022-10-29,10:00,
LNG,서인천GT#6,150.0,2022-11-19,0:00,2022-11-20,18:00,
LNG,서인천GT#7,150.0,2022-06-25,0:00,2022-06-27,23:59,
LNG,서인천GT#7,150.0,2022-09-17,0:00,2022-09-18,23:59,
LNG,서인천GT#7,150.0,2022-10-29,0:00,2022-10-29,10:00,
LNG,서인천GT#7,150.0,2022-11-07,0:00,2022-11-11,23:59,
LNG,서인천GT#8,150.0,2022-02-07,8:00,2022-02-07,23:59,
LNG,서인천GT#8,150.0,2022-06-18,0:00,2022-06-19,18:00,
LNG,서인천GT#8,150.0,2022-09-13,0:00,2022-11-13,23:59,
LNG,서인천ST#1,75.0,2022-04-11,0:00,2022-04-15,23:59,
LNG,서인천ST#1,75.0,2022-04-18,0:00,2022-04-22,23:59,
LNG,서인천ST#1,75.0,2022-06-25,0:00,2022-06-28,23:59,
LNG,서인천ST#1,75.0,2022-12-01,0:00,2022-12-03,0:00,
LNG,서인천ST#2,75.0,2022-02-07,0:00,2022-03-28,0:00,
LNG,서인천ST#2,75.0,2022-07-02,0:00,2022-07-03,23:59,
LNG,서인천ST#2,75.0,2022-11-26,0:00,2022-11-27,18:00,
LNG,서인천ST#3,75.0,2022-03-28,0:00,2022-05-27,23:59,
LNG,서인천ST#3,75.0,2022-06-25,0:00,2022-06-26,23:59,
LNG,서인천ST#3,75.0,2022-07-29,20:00,2022-08-02,8:00,
LNG,서인천ST#3,75.0,2022-11-19,0:00,2022-11-20,18:00,
LNG,서인천ST#4,75.0,2022-03-26,0:00,2022-03-26,23:59,
LNG,서인천ST#4,75.0,2022-04-30,0:00,2022-05-01,19:00,
LNG,서인천ST#4,75.0,2022-05-23,0:00,2022-07-15,23:59,
LNG,서인천ST#4,75.0,2022-10-22,0:00,2022-10-23,23:59,
LNG,서인천ST#4,75.0,2022-11-26,0:00,2022-11-27,18:00,
LNG,서인천ST#5,75.0,2022-03-28,0:00,2022-06-20,23:59,
LNG,서인천ST#5,75.0,2022-10-29,0:00,2022-10-29,10:00,
LNG,서인천ST#5,75.0,2022-11-12,0:00,2022-11-13,18:00,
LNG,서인천ST#6,75.0,2022-04-11,0:00,2022-07-07,23:59,
LNG,서인천ST#6,75.0,2022-09-17,0:00,2022-09-18,16:00,
LNG,서인천ST#6,75.0,2022-10-29,0:00,2022-10-29,10:00,
LNG,서인천ST#6,75.0,2022-11-19,0:00,2022-11-20,18:00,
LNG,서인천ST#7,75.0,2022-06-25,0:00,2022-06-27,23:59,
LNG,서인천ST#7,75.0,2022-09-17,0:00,2022-09-18,23:59,
LNG,서인천ST#7,75.0,2022-10-29,0:00,2022-10-29,10:00,
LNG,서인천ST#7,75.0,2022-11-07,0:00,2022-11-11,23:59,
LNG,서인천ST#8,75.0,2022-02-07,8:00,2022-02-07,23:59,
LNG,서인천ST#8,75.0,2022-06-18,0:00,2022-06-19,18:00,
LNG,서인천ST#8,75.0,2022-09-13,0:00,2022-11-13,23:59,
LNG,세종GT#1,167.1,2022-05-07,0:00,2022-05-13,17:00,
LNG,세종GT#1,167.1,2022-08-27,0:00,2022-10-31,23:59,
LNG,세종GT#1,167.1,2022-11-26,0:00,2022-11-27,23:59,
LNG,세종GT#1,167.1,2022-12-03,0:00,2022-12-04,23:59,
LNG,세종GT#2,167.1,2022-05-07,0:00,2022-05-13,17:00,
LNG,세종GT#2,167.1,2022-08-27,0:00,2022-10-31,23:59,
LNG,세종GT#2,167.1,2022-11-26,0:00,2022-11-27,23:59,
LNG,세종GT#2,167.1,2022-12-03,0:00,2022-12-04,23:59,
LNG,세종ST#1,196.2,2022-05-07,0:00,2022-05-13,17:00,
LNG,세종ST#1,196.2,2022-08-27,0:00,2022-10-31,23:59,
LNG,세종ST#1,196.2,2022-11-26,0:00,2022-11-27,23:59,
LNG,세종ST#1,196.2,2022-12-03,0:00,2022-12-04,23:59,
수력,소양강#1,100.0,2022-03-02,9:00,2022-03-04,18:00,
수력,소양강#1,100.0,2022-05-24,13:00,2022-05-24,16:00,
수력,소양강#1,100.0,2022-06-11,13:00,2022-06-11,17:00,
수력,소양강#1,100.0,2022-06-22,13:00,2022-06-22,18:00,
수력,소양강#1,100.0,2022-07-09,9:00,2022-07-09,13:00,
수력,소양강#1,100.0,2022-09-01,12:00,2022-09-01,16:00,
수력,소양강#1,100.0,2022-09-29,14:00,2022-09-29,16:00,
수력,소양강#1,100.0,2022-10-04,11:00,2022-10-04,16:00,
수력,소양강#1,100.0,2022-10-11,9:00,2022-10-13,9:00,
수력,소양강#1,100.0,2022-10-18,11:00,2022-10-18,16:00,
수력,소양강#1,100.0,2022-11-21,9:00,2022-11-21,12:00,
수력,소양강#2,100.0,2022-03-14,9:00,2022-05-17,18:00,
수력,소양강#2,100.0,2022-05-24,13:00,2022-05-24,16:00,
수력,소양강#2,100.0,2022-06-07,13:00,2022-06-07,16:00,
수력,소양강#2,100.0,2022-06-20,13:00,2022-06-20,18:00,
수력,소양강#2,100.0,2022-07-09,9:00,2022-07-09,13:00,
수력,소양강#2,100.0,2022-09-26,9:00,2022-10-02,18:00,
수력,소양강#2,100.0,2022-10-04,11:00,2022-10-04,16:00,
수력,소양강#2,100.0,2022-10-13,10:00,2022-10-14,18:00,
수력,소양강#2,100.0,2022-10-18,11:00,2022-10-18,16:00,
LNG,송도GT#1,84.8,2022-05-11,0:00,2022-05-31,13:00,
LNG,송도GT#1,84.8,2022-06-01,13:00,2022-06-01,15:00,
LNG,송도GT#1,84.8,2022-06-26,10:00,2022-06-26,15:00,
LNG,송도GT#1,84.8,2022-10-01,0:00,2022-10-31,17:00,
LNG,송도GT#2,84.8,2022-03-06,10:00,2022-03-06,16:00,
LNG,송도GT#2,84.8,2022-04-16,0:00,2022-04-17,0:00,
LNG,송도GT#2,84.8,2022-04-30,8:00,2022-05-11,0:00,
LNG,송도GT#2,84.8,2022-05-14,8:00,2022-05-14,17:00,
LNG,송도GT#2,84.8,2022-05-21,8:00,2022-05-31,13:00,
LNG,송도GT#2,84.8,2022-06-01,15:00,2022-06-01,17:00,
LNG,송도GT#2,84.8,2022-06-26,10:00,2022-06-26,15:00,
LNG,송도GT#2,84.8,2022-10-23,0:00,2022-10-24,0:00,
LNG,송도ST#1,52.4,2022-04-30,8:00,2022-05-31,17:00,
LNG,송도ST#1,52.4,2022-06-01,17:00,2022-06-01,18:00,
LNG,송도ST#1,52.4,2022-06-26,10:00,2022-06-26,15:00,
LNG,송도ST#1,52.4,2022-10-16,09:00,2022-10-16,18:00,
LNG,수완GT#1,40.0,2022-04-17,9:00,2022-04-17,17:00,
LNG,수완GT#1,40.0,2022-10-16,0:00,2022-10-21,23:59,
LNG,수완GT#2,40.0,2022-04-24,9:00,2022-04-24,15:00,
LNG,수완GT#2,40.0,2022-10-23,00:00,2022-10-28,23:59,
LNG,수완ST#1,35.2,2022-03-13,9:00,2022-03-13,18:00,
LNG,수완ST#1,35.2,2022-03-24,9:00,2022-03-24,18:00,
LNG,수완ST#1,35.2,2022-05-20,0:00,2022-05-29,18:00,
LNG,수완ST#1,35.2,2022-10-25,0:00,2022-10-27,18:00,
Oil,수원열병합,43.2,2022-01-22,9:00,2022-01-22,18:00,
Oil,수원열병합,43.2,2022-02-12,0:00,2022-02-13,23:59,
Oil,수원열병합,43.2,2022-04-02,9:00,2022-04-04,6:00,
Oil,수원열병합,43.2,2022-05-30,0:00,2022-07-08,23:59,
Oil,수원열병합#1,38.9,2022-05-30,0:00,2022-07-08,23:59,
Oil,수원열병합#1,38.9,2022-10-31,9:00,2023-01-09,0:00,
Nuclear,신고리#1,1000.0,2022-09-08,0:00,2022-11-08,23:59,
Nuclear,신고리#2,1000.0,2022-09-11,0:00,2022-09-13,15:00,
Nuclear,신고리#2,1000.0,2022-11-03,0:00,2022-12-28,23:59,
Nuclear,신고리#4,1400.0,2022-08-08,0:00,2022-10-25,23:59,
Coal,신보령#1,1019.0,2022-05-28,0:00,2022-06-16,23:59,100.0
Coal,신보령#2,1019.0,2022-03-04,0:00,2022-05-29,23:59,100.0
Coal,신서천#1,1018.0,2022-01-21,16:00,2022-02-06,10:00,106.0
Coal,신서천#1,1018.0,2022-04-01,0:00,2022-07-01,23:59,106.0
Coal,신서천#1,1018.0,2022-07-29,21:00,2022-07-31,23:59,106.0
Coal,신서천#1,1018.0,2022-10-21,16:00,2022-11-07,10:00,106.0
Nuclear,신월성#1,1000.0,2022-11-28,0:00,2023-01-20,23:59,
Nuclear,신월성#2,1000.0,2022-06-18,0:00,2022-08-12,23:59,
LNG,신인천GT#1,150.0,2022-03-12,0:00,2022-03-13,23:59,
LNG,신인천GT#1,150.0,2022-05-14,0:00,2022-05-15,23:59,
LNG,신인천GT#1,150.0,2022-06-20,0:00,2022-06-25,23:59,
LNG,신인천GT#1,150.0,2022-08-13,0:00,2022-08-14,23:59,
LNG,신인천GT#1,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천GT#1,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천GT#1,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천GT#1,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천GT#1,150.0,2022-10-04,0:00,2022-12-06,23:59,
LNG,신인천GT#2,150.0,2022-03-12,0:00,2022-03-13,23:59,
LNG,신인천GT#2,150.0,2022-05-14,0:00,2022-05-15,23:59,
LNG,신인천GT#2,150.0,2022-06-20,0:00,2022-06-25,23:59,
LNG,신인천GT#2,150.0,2022-08-13,0:00,2022-08-14,23:59,
LNG,신인천GT#2,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천GT#2,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천GT#2,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천GT#2,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천GT#2,150.0,2022-10-11,0:00,2022-12-08,23:59,
LNG,신인천GT#3,150.0,2022-03-19,0:00,2022-03-20,23:59,
LNG,신인천GT#3,150.0,2022-03-26,0:00,2022-03-27,23:59,
LNG,신인천GT#3,150.0,2022-06-20,0:00,2022-06-23,23:59,
LNG,신인천GT#3,150.0,2022-08-27,0:00,2022-08-28,23:59,
LNG,신인천GT#3,150.0,2022-10-12,0:00,2022-10-14,23:59,
LNG,신인천GT#3,150.0,2022-10-22,0:00,2022-10-22,23:59,
LNG,신인천GT#3,150.0,2022-11-11,20:00,2022-11-12,18:00,
LNG,신인천GT#3,150.0,2022-11-14,0:00,2022-11-15,23:59,
LNG,신인천GT#3,150.0,2022-11-22,6:00,2022-11-22,14:00,
LNG,신인천GT#3,150.0,2022-11-23,6:00,2022-11-23,14:00,
LNG,신인천GT#3,150.0,2022-11-24,6:00,2022-11-24,14:00,
LNG,신인천GT#3,150.0,2022-11-25,6:00,2022-11-25,14:00,
LNG,신인천GT#4,150.0,2022-03-19,0:00,2022-03-20,23:59,
LNG,신인천GT#4,150.0,2022-03-26,0:00,2022-03-27,23:59,
LNG,신인천GT#4,150.0,2022-06-20,0:00,2022-06-23,23:59,
LNG,신인천GT#4,150.0,2022-06-25,0:00,2022-07-03,23:59,
LNG,신인천GT#4,150.0,2022-08-27,0:00,2022-08-28,23:59,
LNG,신인천GT#4,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천GT#4,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천GT#4,150.0,2022-10-12,0:00,2022-10-14,23:59,
LNG,신인천GT#4,150.0,2022-10-22,0:00,2022-10-22,23:59,
LNG,신인천GT#4,150.0,2022-11-11,20:00,2022-11-12,18:00,
LNG,신인천GT#4,150.0,2022-11-14,0:00,2022-11-15,23:59,
LNG,신인천GT#4,150.0,2022-11-22,6:00,2022-11-22,14:00,
LNG,신인천GT#4,150.0,2022-11-23,6:00,2022-11-23,14:00,
LNG,신인천GT#4,150.0,2022-11-24,6:00,2022-11-24,14:00,
LNG,신인천GT#4,150.0,2022-11-25,6:00,2022-11-25,14:00,
LNG,신인천GT#5,150.0,2022-03-12,0:00,2022-03-13,23:59,
LNG,신인천GT#5,150.0,2022-05-26,0:00,2022-06-03,23:59,
LNG,신인천GT#5,150.0,2022-07-02,0:00,2022-07-03,23:59,
LNG,신인천GT#5,150.0,2022-08-20,0:00,2022-08-21,23:59,
LNG,신인천GT#5,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천GT#5,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천GT#5,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천GT#5,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천GT#5,150.0,2022-10-17,00:00,2022-10-25,23:59,
LNG,신인천GT#5,150.0,2022-10-27,21:00,2022-11-07,15:00,
LNG,신인천GT#5,150.0,2022-11-10,20:00,2022-11-13,20:00,
LNG,신인천GT#5,150.0,2022-11-25,15:00,2022-11-28,0:00,
LNG,신인천GT#5,150.0,2022-12-02,18:00,2022-12-05,5:00,
LNG,신인천GT#6,150.0,2022-03-12,0:00,2022-03-13,23:59,
LNG,신인천GT#6,150.0,2022-05-26,0:00,2022-06-03,23:59,
LNG,신인천GT#6,150.0,2022-07-09,9:00,2022-07-09,17:00,
LNG,신인천GT#6,150.0,2022-08-20,0:00,2022-08-21,23:59,
LNG,신인천GT#6,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천GT#6,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천GT#6,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천GT#6,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천GT#6,150.0,2022-10-17,00:00,2022-10-25,23:59,
LNG,신인천GT#6,150.0,2022-10-27,21:00,2022-11-07,15:00,
LNG,신인천GT#6,150.0,2022-11-10,20:00,2022-11-13,20:00,
LNG,신인천GT#6,150.0,2022-11-24,6:00,2022-11-24,14:00,
LNG,신인천GT#6,150.0,2022-11-25,15:00,2022-11-28,0:00,
LNG,신인천GT#6,150.0,2022-11-25,6:00,2022-11-25,14:00,
LNG,신인천GT#6,150.0,2022-12-02,18:00,2022-12-05,5:00,
LNG,신인천GT#7,150.0,2022-04-04,0:00,2022-04-05,23:59,
LNG,신인천GT#7,150.0,2022-05-26,0:00,2022-05-30,23:59,
LNG,신인천GT#7,150.0,2022-06-05,0:00,2022-06-11,23:59,
LNG,신인천GT#7,150.0,2022-07-02,0:00,2022-07-03,23:59,
LNG,신인천GT#7,150.0,2022-09-13,0:00,2022-09-14,23:59,
LNG,신인천GT#7,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천GT#7,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천GT#7,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천GT#7,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천GT#7,150.0,2022-11-18,0:00,2022-11-21,0:00,
LNG,신인천GT#7,150.0,2022-11-22,6:00,2022-11-22,14:00,
LNG,신인천GT#7,150.0,2022-11-23,6:00,2022-11-23,14:00,
LNG,신인천GT#7,150.0,2022-11-24,6:00,2022-11-24,14:00,
LNG,신인천GT#7,150.0,2022-11-25,6:00,2022-11-25,14:00,
LNG,신인천GT#8,150.0,2022-04-04,0:00,2022-04-05,23:59,
LNG,신인천GT#8,150.0,2022-04-13,20:00,2022-04-23,23:59,
LNG,신인천GT#8,150.0,2022-05-26,0:00,2022-05-30,23:59,
LNG,신인천GT#8,150.0,2022-06-05,0:00,2022-06-11,23:59,
LNG,신인천GT#8,150.0,2022-08-13,0:00,2022-08-14,23:59,
LNG,신인천GT#8,150.0,2022-09-13,0:00,2022-09-14,23:59,
LNG,신인천GT#8,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천GT#8,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천GT#8,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천GT#8,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천GT#8,150.0,2022-11-18,0:00,2022-11-21,0:00,
LNG,신인천GT#8,150.0,2022-11-22,6:00,2022-11-22,14:00,
LNG,신인천GT#8,150.0,2022-11-23,6:00,2022-11-23,14:00,
LNG,신인천GT#8,150.0,2022-11-24,6:00,2022-11-24,14:00,
LNG,신인천GT#8,150.0,2022-11-25,6:00,2022-11-25,14:00,
LNG,신인천ST#1,150.0,2022-03-12,0:00,2022-03-13,23:59,
LNG,신인천ST#1,150.0,2022-05-14,0:00,2022-05-15,23:59,
LNG,신인천ST#1,150.0,2022-06-20,0:00,2022-06-25,23:59,
LNG,신인천ST#1,150.0,2022-08-13,0:00,2022-08-14,23:59,
LNG,신인천ST#1,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천ST#1,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천ST#1,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천ST#1,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천ST#1,150.0,2022-10-11,0:00,2022-12-06,23:59,
LNG,신인천ST#1,150.0,2022-12-10,0:00,2022-12-11,0:00,
LNG,신인천ST#2,150.0,2022-03-19,0:00,2022-03-20,23:59,
LNG,신인천ST#2,150.0,2022-03-26,0:00,2022-03-27,23:59,
LNG,신인천ST#2,150.0,2022-05-14,0:00,2022-05-15,23:59,
LNG,신인천ST#2,150.0,2022-05-29,0:00,2022-05-29,22:00,
LNG,신인천ST#2,150.0,2022-06-20,0:00,2022-06-23,23:59,
LNG,신인천ST#2,150.0,2022-07-03,14:00,2022-07-03,18:00,
LNG,신인천ST#2,150.0,2022-08-27,0:00,2022-08-28,23:59,
LNG,신인천ST#2,150.0,2022-10-12,0:00,2022-10-14,23:59,
LNG,신인천ST#2,150.0,2022-10-22,0:00,2022-10-22,23:59,
LNG,신인천ST#2,150.0,2022-11-11,20:00,2022-11-12,18:00,
LNG,신인천ST#2,150.0,2022-11-14,0:00,2022-11-15,23:59,
LNG,신인천ST#2,150.0,2022-11-22,6:00,2022-11-22,14:00,
LNG,신인천ST#2,150.0,2022-11-23,6:00,2022-11-23,14:00,
LNG,신인천ST#2,150.0,2022-11-24,6:00,2022-11-24,14:00,
LNG,신인천ST#2,150.0,2022-11-25,6:00,2022-11-25,14:00,
LNG,신인천ST#2,150.0,2022-12-23,19:00,2022-12-25,2:00,
LNG,신인천ST#3,150.0,2022-03-12,0:00,2022-03-13,23:59,
LNG,신인천ST#3,150.0,2022-05-26,0:00,2022-06-03,23:59,
LNG,신인천ST#3,150.0,2022-06-08,9:00,2022-06-08,13:00,
LNG,신인천ST#3,150.0,2022-07-02,0:00,2022-07-03,23:59,
LNG,신인천ST#3,150.0,2022-08-12,18:00,2022-08-13,6:00,
LNG,신인천ST#3,150.0,2022-08-20,0:00,2022-08-21,23:59,
LNG,신인천ST#3,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천ST#3,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천ST#3,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천ST#3,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천ST#3,150.0,2022-10-17,00:00,2022-10-25,23:59,
LNG,신인천ST#3,150.0,2022-10-27,21:00,2022-11-07,15:00,
LNG,신인천ST#3,150.0,2022-11-10,20:00,2022-11-13,20:00,
LNG,신인천ST#3,150.0,2022-11-25,15:00,2022-11-28,0:00,
LNG,신인천ST#3,150.0,2022-12-02,18:00,2022-12-05,5:00,
LNG,신인천ST#4,150.0,2022-04-04,0:00,2022-04-05,23:59,
LNG,신인천ST#4,150.0,2022-04-13,20:00,2022-04-23,23:59,
LNG,신인천ST#4,150.0,2022-05-26,0:00,2022-05-30,23:59,
LNG,신인천ST#4,150.0,2022-05-31,0:00,2022-06-01,23:59,
LNG,신인천ST#4,150.0,2022-06-05,0:00,2022-06-11,23:59,
LNG,신인천ST#4,150.0,2022-07-02,0:00,2022-07-03,23:59,
LNG,신인천ST#4,150.0,2022-09-13,0:00,2022-09-14,23:59,
LNG,신인천ST#4,150.0,2022-09-27,6:00,2022-09-27,14:00,
LNG,신인천ST#4,150.0,2022-09-28,6:00,2022-09-28,14:00,
LNG,신인천ST#4,150.0,2022-09-29,6:00,2022-09-29,14:00,
LNG,신인천ST#4,150.0,2022-09-30,6:00,2022-09-30,14:00,
LNG,신인천ST#4,150.0,2022-11-18,0:00,2022-11-21,0:00,
LNG,신인천ST#4,150.0,2022-11-22,6:00,2022-11-22,14:00,
LNG,신인천ST#4,150.0,2022-11-23,6:00,2022-11-23,14:00,
LNG,신인천ST#4,150.0,2022-11-24,6:00,2022-11-24,14:00,
LNG,신인천ST#4,150.0,2022-11-25,6:00,2022-11-25,14:00,
LNG,신인천ST#4,150.0,2022-12-23,19:00,2022-12-25,2:00,
LNG,신평택GT#1,290.2,2022-02-07,0:00,2022-02-08,23:59,
LNG,신평택GT#1,290.2,2022-05-21,0:00,2022-05-22,23:59,
LNG,신평택GT#1,290.2,2022-06-24,2:00,2022-06-26,6:59,
LNG,신평택GT#1,290.2,2022-07-23,0:00,2022-07-24,6:59,
LNG,신평택GT#1,290.2,2022-08-13,0:00,2022-08-14,6:59,
LNG,신평택GT#1,290.2,2022-10-11,0:00,2022-11-30,23:59,
LNG,신평택GT#2,290.2,2022-05-21,0:00,2022-05-22,23:59,
LNG,신평택GT#2,290.2,2022-06-24,2:00,2022-06-26,6:59,
LNG,신평택GT#2,290.2,2022-07-23,0:00,2022-07-24,6:59,
LNG,신평택GT#2,290.2,2022-08-13,0:00,2022-08-14,6:59,
LNG,신평택GT#2,290.2,2022-10-11,0:00,2022-11-30,23:59,
LNG,신평택ST#1,282.9,2022-05-21,0:00,2022-05-22,23:59,
LNG,신평택ST#1,282.9,2022-06-24,2:00,2022-06-26,6:59,
LNG,신평택ST#1,282.9,2022-07-23,0:00,2022-07-24,6:59,
LNG,신평택ST#1,282.9,2022-08-13,0:00,2022-08-14,6:59,
LNG,신평택ST#1,282.9,2022-10-11,0:00,2022-11-30,23:59,
LNG,아산배방GT#1,39.7,2022-04-03,0:00,2022-05-13,23:59,
LNG,아산배방GT#1,39.7,2022-06-07,0:00,2022-06-17,23:59,
LNG,아산배방GT#1,39.7,2022-10-03,0:00,2022-10-28,23:59,
LNG,아산배방GT#1,39.7,2022-11-07,0:00,2022-11-25,23:59,
LNG,아산배방GT#2,39.7,2022-04-03,0:00,2022-05-13,23:59,
LNG,아산배방GT#2,39.7,2022-06-07,0:00,2022-06-17,23:59,
LNG,아산배방GT#2,39.7,2022-10-21,00:00,2022-11-25,23:59,
LNG,아산배방ST#1,22.4,2022-04-03,0:00,2022-05-13,23:59,
LNG,아산배방ST#1,22.4,2022-06-07,0:00,2022-06-17,23:59,
LNG,아산배방ST#1,22.4,2022-10-28,0:00,2022-10-28,23:59,
LNG,아산배방ST#1,22.4,2022-11-07,0:00,2022-11-25,23:59,
수력,안동#1,45.0,2022-05-12,8:30,2022-05-12,12:00,
수력,안동#1,45.0,2022-08-24,9:00,2022-08-24,18:00,
수력,안동#1,45.0,2022-08-25,9:00,2022-08-25,18:00,
수력,안동#1,45.0,2022-08-26,9:00,2022-08-26,18:00,
수력,안동#1,45.0,2022-10-18,10:00,2022-10-18,17:00,
수력,안동#1,45.0,2022-11-02,9:00,2022-12-01,18:00,
수력,안동#1,45.0,2022-12-05,0:00,2022-12-21,18:00,
수력,안동#2,45.0,2022-05-12,8:30,2022-05-12,12:00,
수력,안동#2,45.0,2022-09-28,9:00,2022-11-01,18:00,
수력,안동#2,45.0,2022-12-12,9:00,2022-12-21,18:00,
LNG,안동GT#1,277.0,2022-02-26,0:00,2022-02-27,23:59,
LNG,안동GT#1,277.0,2022-04-03,0:00,2022-04-03,14:00,
LNG,안동GT#1,277.0,2022-05-03,0:00,2022-05-03,14:00,
LNG,안동GT#1,277.0,2022-06-18,0:00,2022-06-19,21:00,
LNG,안동GT#1,277.0,2022-07-03,0:00,2022-07-03,14:00,
LNG,안동GT#1,277.0,2022-07-09,0:00,2022-07-10,23:59,
LNG,안동GT#1,277.0,2022-08-07,0:00,2022-08-07,14:00,
LNG,안동GT#1,277.0,2022-09-03,0:00,2022-09-04,21:00,
LNG,안동GT#1,277.0,2022-10-12,0:00,2022-10-12,14:00,
LNG,안동GT#1,277.0,2022-12-02,22:00,2022-12-04,19:00,
LNG,안동ST#1,140.0,2022-02-26,0:00,2022-02-27,23:59,
LNG,안동ST#1,140.0,2022-04-03,0:00,2022-04-03,14:00,
LNG,안동ST#1,140.0,2022-05-03,0:00,2022-05-03,14:00,
LNG,안동ST#1,140.0,2022-06-18,0:00,2022-06-19,21:00,
LNG,안동ST#1,140.0,2022-07-03,0:00,2022-07-03,14:00,
LNG,안동ST#1,140.0,2022-07-09,0:00,2022-07-10,23:59,
LNG,안동ST#1,140.0,2022-08-07,0:00,2022-08-07,14:00,
LNG,안동ST#1,140.0,2022-09-03,0:00,2022-09-04,21:00,
LNG,안동ST#1,140.0,2022-10-12,0:00,2022-10-12,14:00,
LNG,안동ST#1,140.0,2022-12-02,22:00,2022-12-04,19:00,
LNG,안산GT#1,275.6,2022-04-02,14:00,2022-04-04,3:59,
LNG,안산GT#1,275.6,2022-04-09,0:00,2022-04-10,23:59,
LNG,안산GT#1,275.6,2022-04-16,0:00,2022-04-17,21:00,
LNG,안산GT#1,275.6,2022-07-02,0:00,2022-07-03,14:00,
LNG,안산GT#1,275.6,2022-09-17,0:00,2022-11-05,23:59,
LNG,안산GT#2,276.0,2022-04-03,0:00,2022-04-03,23:59,
LNG,안산GT#2,276.0,2022-07-02,0:00,2022-07-03,14:00,
LNG,안산GT#2,276.0,2022-09-17,0:00,2022-11-03,23:59,
LNG,안산GT#2,276.0,2022-11-04,0:00,2022-11-05,23:59,
LNG,안산GT#2,276.0,2022-11-06,8:00,2022-11-06,13:59,
LNG,안산ST#1,283.0,2022-04-03,0:00,2022-04-03,23:59,
LNG,안산ST#1,283.0,2022-07-02,0:00,2022-07-03,14:00,
LNG,안산ST#1,283.0,2022-09-17,0:00,2022-11-05,23:59,
LNG,안산도시개발,60.0,2022-09-28,9:00,2022-10-21,18:00,
LNG,안양2-1GT#1,320.7,2022-03-02,18:00,2022-03-08,18:00,
LNG,안양2-1GT#1,320.7,2022-09-09,0:00,2022-11-16,0:00,
LNG,안양2-1ST#1,161.0,2022-03-02,18:00,2022-03-08,18:00,
LNG,안양2-1ST#1,161.0,2022-09-09,0:00,2022-11-16,0:00,
LNG,안양열병합2-2CC GT,320.7,2022-03-12,0:00,2022-03-13,18:00,
LNG,안양열병합2-2CC GT,320.7,2022-06-19,9:00,2022-06-19,14:00,
LNG,안양열병합2-2CC GT,320.7,2022-11-18,0:00,2022-11-28,0:00,
LNG,안양열병합2-2CC ST,161.0,2022-03-12,0:00,2022-03-13,18:00,
