회원사,연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
주식회사 포스코인터내셔널,LNG,포스코GT#10,100.0,2023-07-01,9:00,2023-07-01,11:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#10,100.0,2023-07-22,8:00,2023-07-23,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#10,100.0,2023-11-29,8:00,2023-11-29,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#10,100.0,2023-12-05,8:00,2023-12-05,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#11,100.0,2023-11-10,8:00,2023-11-10,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#11,100.0,2023-11-30,8:00,2023-11-30,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#12,100.0,2023-11-13,8:00,2023-11-14,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#13,183.2,2022-12-31,8:00,2022-12-31,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#13,183.2,2023-02-26,10:00,2023-02-26,18:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#13,183.2,2023-02-27,12:00,2023-02-27,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#13,183.2,2023-03-04,0:00,2023-05-03,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-03-18,0:00,2023-05-03,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-05-27,8:00,2023-05-28,20:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-07-01,0:00,2023-07-03,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-07-09,6:00,2023-07-09,20:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-08-12,8:00,2023-08-12,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-08-19,8:00,2023-08-19,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-09-16,8:00,2023-09-16,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-11-10,0:00,2023-11-12,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-11-25,8:00,2023-11-25,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-12-03,8:00,2023-12-03,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#13,183.2,2023-12-16,8:00,2023-12-16,12:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#14,183.2,2022-12-31,8:00,2022-12-31,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#14,183.2,2023-02-26,10:00,2023-02-26,18:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#14,183.2,2023-02-27,12:00,2023-02-27,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-03-04,0:00,2023-05-03,0:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#14,183.2,2023-03-04,0:00,2023-05-02,23:59,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-05-27,8:00,2023-05-28,20:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-07-01,0:00,2023-07-03,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-07-09,6:00,2023-07-09,20:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-08-12,8:00,2023-08-12,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-08-19,8:00,2023-08-19,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-09-16,8:00,2023-09-16,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-11-10,0:00,2023-11-12,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-11-25,8:00,2023-11-25,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-12-03,8:00,2023-12-03,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#14,183.2,2023-12-16,8:00,2023-12-16,12:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#15,183.2,2022-12-24,8:00,2022-12-24,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#15,183.2,2023-01-07,8:00,2023-01-07,15:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#15,183.2,2023-02-04,8:00,2023-02-05,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#15,183.2,2023-02-26,10:00,2023-02-26,18:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#15,183.2,2023-03-04,0:00,2023-03-05,21:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#15,183.2,2023-03-19,0:00,2023-03-22,23:59,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#15,183.2,2023-04-29,0:00,2023-06-14,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#15,183.2,2023-07-14,0:00,2023-07-16,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#15,183.2,2023-07-29,7:00,2023-07-30,15:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#15,183.2,2023-08-12,8:00,2023-08-12,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#15,183.2,2023-10-28,8:00,2023-11-04,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#15,183.2,2023-12-10,8:00,2023-12-10,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#16,183.2,2022-12-24,8:00,2022-12-24,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#16,183.2,2023-01-07,8:00,2023-01-07,15:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#16,183.2,2023-02-04,8:00,2023-02-05,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#16,183.2,2023-02-26,10:00,2023-02-26,18:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#16,183.2,2023-03-04,0:00,2023-03-05,21:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#16,183.2,2023-03-19,0:00,2023-03-22,23:59,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#16,183.2,2023-04-29,0:00,2023-06-14,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#16,183.2,2023-06-24,8:00,2023-06-25,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#16,183.2,2023-07-14,0:00,2023-07-16,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#16,183.2,2023-08-12,8:00,2023-08-12,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#16,183.2,2023-10-28,8:00,2023-11-04,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#16,183.2,2023-12-10,8:00,2023-12-10,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#17,242.7,2023-04-15,0:00,2023-04-21,23:59,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#17,242.7,2023-06-09,0:00,2023-06-14,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#17,242.7,2023-10-27,3:00,2023-10-29,19:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#18,242.7,2023-01-14,0:00,2023-01-16,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#18,242.7,2023-01-28,0:00,2023-01-30,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#18,242.7,2023-02-11,0:00,2023-02-13,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#18,242.7,2023-02-19,5:00,2023-02-19,14:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#18,242.7,2023-02-25,0:00,2023-02-27,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#18,242.7,2023-03-25,0:00,2023-03-28,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-04-08,0:00,2023-04-10,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-04-22,0:00,2023-04-24,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-05-05,0:00,2023-05-08,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-05-27,0:00,2023-05-30,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-06-17,0:00,2023-06-19,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-06-24,0:00,2023-06-26,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-07-22,0:00,2023-07-24,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-08-12,0:00,2023-08-14,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-08-26,0:00,2023-08-28,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-09-02,0:00,2023-11-09,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-11-25,7:00,2023-11-26,18:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-12-02,7:00,2023-12-03,18:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#18,242.7,2023-12-16,0:00,2023-12-18,0:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#19,242.7,2023-01-14,0:00,2023-01-16,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#19,242.7,2023-01-28,0:00,2023-01-30,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#19,242.7,2023-02-11,0:00,2023-02-13,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#19,242.7,2023-02-25,0:00,2023-02-27,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#19,242.7,2023-03-04,0:00,2023-04-11,23:59,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-03-25,0:00,2023-03-26,20:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-04-08,0:00,2023-04-10,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-04-22,0:00,2023-04-24,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-05-05,0:00,2023-05-08,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-05-27,0:00,2023-05-30,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-06-17,0:00,2023-06-19,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-06-24,0:00,2023-06-26,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-07-22,0:00,2023-07-24,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-08-12,0:00,2023-08-14,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-08-26,0:00,2023-08-28,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-09-09,0:00,2023-09-11,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-09-23,0:00,2023-09-25,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-11-04,19:00,2023-11-05,19:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-12-16,0:00,2023-12-18,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#19,242.7,2023-12-23,0:00,2023-12-24,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#7,100.0,2023-06-30,8:00,2023-07-02,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#8,100.0,2023-06-30,8:00,2023-07-02,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코GT#9,100.0,2023-02-25,8:00,2023-03-06,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코GT#9,100.0,2023-06-30,8:00,2023-07-02,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#3,150.0,2023-06-30,8:00,2023-07-02,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#5,208.2,2022-12-31,8:00,2022-12-31,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#5,208.2,2023-02-26,10:00,2023-02-26,18:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#5,208.2,2023-02-27,12:00,2023-02-27,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#5,208.2,2023-03-04,0:00,2023-05-03,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-03-18,0:00,2023-05-03,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-05-27,8:00,2023-05-28,20:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-07-01,0:00,2023-07-03,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-07-09,6:00,2023-07-09,20:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-08-12,8:00,2023-08-12,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-08-19,8:00,2023-08-19,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-09-16,8:00,2023-09-16,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-11-10,0:00,2023-11-12,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-11-25,8:00,2023-11-25,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-12-03,8:00,2023-12-03,17:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#5,208.2,2023-12-16,8:00,2023-12-16,12:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#6,208.2,2022-12-24,8:00,2022-12-24,13:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#6,208.2,2023-01-07,8:00,2023-01-07,15:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#6,208.2,2023-02-04,8:00,2023-02-05,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#6,208.2,2023-02-26,10:00,2023-02-26,18:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#6,208.2,2023-03-04,0:00,2023-03-05,21:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#6,208.2,2023-03-19,0:00,2023-03-22,23:59,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#6,208.2,2023-04-29,0:00,2023-06-14,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#6,208.2,2023-07-14,0:00,2023-07-16,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#6,208.2,2023-08-12,8:00,2023-08-12,13:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#6,208.2,2023-10-28,8:00,2023-11-04,21:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#6,208.2,2023-12-10,8:00,2023-12-10,17:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#7,139.7,2023-04-15,0:00,2023-04-21,23:59,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#7,139.7,2023-06-09,0:00,2023-06-14,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#7,139.7,2023-10-27,3:00,2023-10-29,19:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#8,139.7,2023-01-14,0:00,2023-01-16,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#8,139.7,2023-01-28,0:00,2023-01-30,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#8,139.7,2023-02-11,0:00,2023-02-13,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#8,139.7,2023-02-19,5:00,2023-02-19,14:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#8,139.7,2023-02-25,0:00,2023-02-27,4:00,인천,인천광역시 서구
포스코에너지(주),LNG,포스코ST#8,139.7,2023-03-25,0:00,2023-03-28,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#8,139.7,2023-04-08,0:00,2023-04-10,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#8,139.7,2023-04-22,0:00,2023-04-24,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#8,139.7,2023-05-05,0:00,2023-05-08,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#8,139.7,2023-05-27,0:00,2023-05-30,4:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#8,139.7,2023-06-17,0:00,2023-06-19,0:00,인천,인천광역시 서구
주식회사 포스코인터내셔널,LNG,포스코ST#8,139.7,2023-06-24,0:00,2023-06-26,0:00,인천,인천광역시 서구
